lat,lng,Segment,customer_city
-23.650480194010004,-46.74425240230249,Budget-Regular,sao paulo
-22.92541928296553,-43.232072863400354,Budget-Regular,rio de janeiro
-23.004214031623405,-43.335593643632045,Budget-Regular,rio de janeiro
-20.4624914792492,-54.536859192220994,Budget-Regular,campo grande
-23.670473877878134,-46.49108185675612,Budget-Regular,santo andre
-16.175908225580102,-40.694262063197314,Budget-Regular,almenara
-23.451715079375624,-46.54380488412488,Budget-Regular,guarulhos
-25.431155907508472,-49.28552783051147,Budget-Regular,curitiba
-23.56725233972215,-51.46175999403626,Budget-Regular,apucarana
-25.86728583631325,-50.38536447183937,Budget-Regular,sao mateus do sul
-19.93819117539069,-47.5444618568659,Budget-Regular,conquista
-23.348334768868305,-51.210697538480616,Budget-Regular,londrina
-22.935940716233457,-43.67440340347871,Budget-Regular,rio de janeiro
-13.734706573728744,-39.14750580174429,Budget-Regular,itubera
-29.92648367998731,-51.196892767009,Budget-Regular,canoas
-19.82881997483785,-40.27821448899109,Budget-Regular,aracruz
-20.348373222519633,-40.33844036714903,Budget-Regular,vila velha
-23.517754127292296,-46.5609527282878,Budget-Regular,sao paulo
-12.515173018537418,-38.49272449999995,Budget-Regular,sao sebastiao do passe
-23.500115235082802,-46.43507516395927,Budget-Regular,sao paulo
-16.740979757471482,-43.84815993588782,Budget-Regular,montes claros
-6.757645319738492,-36.46738900688163,Budget-Regular,pedra lavrada
-8.068680262003001,-34.928193738131284,Budget-Regular,recife
-22.799938006972436,-43.41095758882978,Budget-Regular,nilopolis
-22.86302287898899,-43.46042681903173,Budget-Regular,rio de janeiro
-15.837191999999996,-48.03224624999999,Budget-Regular,brasilia
-23.59674469900167,-46.91078004662704,Budget-Regular,cotia
-27.23883432684724,-48.63755565612226,Budget-Regular,tijucas
-12.991832706633389,-38.45284250734317,Budget-Regular,salvador
-21.68196633642923,-44.59912068316466,Budget-Regular,minduri
-19.89003978212821,-43.99905876090082,Budget-Regular,belo horizonte
-25.442791128284213,-49.276760102140905,Budget-Regular,curitiba
-19.19653838125353,-46.24165116482613,Budget-Regular,rio paranaiba
-23.578474670994538,-46.732134931242385,Budget-Regular,sao paulo
-28.276778725367024,-52.374402653415025,Budget-Regular,passo fundo
-16.28085977674599,-48.93117563003504,Budget-Regular,anapolis
-16.02294658397918,-48.05071815778448,Budget-Regular,brasilia
-21.90747320518916,-47.62143917310523,Budget-Regular,descalvado
-15.83224802491746,-48.01033388194513,Budget-Regular,brasilia
-23.760292588406664,-45.763862003204274,Budget-Regular,sao sebastiao
-23.72504818237841,-46.68784672947616,Budget-Regular,sao paulo
-22.729710228761107,-43.383021322110125,Budget-Regular,belford roxo
-27.17077254348396,-49.540176659542105,Budget-Regular,lontras
-8.77386085315235,-63.85798940172622,Budget-Regular,porto velho
-23.54750932944775,-46.79792231702219,Budget-Regular,osasco
-23.679693667441757,-46.4957975276127,Budget-Regular,santo andre
-26.912453380358706,-48.93603342228193,Budget-Regular,gaspar
-22.88055117013389,-43.48254620954758,Budget-Regular,rio de janeiro
-6.379079930805314,-37.35011367127228,Budget-Regular,jardim de piranhas
-23.977349602176066,-48.88665858318136,Budget-Regular,itapeva
-24.761221959830472,-53.73418038531618,Budget-Regular,toledo
-15.625450927531777,-46.42370590672895,Budget-Regular,buritis
-19.45930795389748,-44.24801919373313,Budget-Regular,sete lagoas
-30.33782999040136,-54.32236153049168,Budget-Regular,sao gabriel
-22.883336999999997,-43.47159785380001,Budget-Regular,rio de janeiro
-15.5679798308451,-39.40765651525447,Budget-Regular,mascote
-22.888777012767612,-43.29716953260435,Budget-Regular,rio de janeiro
-23.282758705676745,-52.60368489798803,Budget-Regular,paraiso do norte
-23.497770131056917,-46.31590179419777,Budget-Regular,suzano
-26.34527781274561,-48.84956075256638,Budget-Regular,joinville
-20.19842101734217,-40.27226270546521,Budget-Regular,serra
-20.81664803818188,-49.386547493961466,Budget-Regular,sao jose do rio preto
-23.49303026533556,-46.67374113197527,Budget-Regular,sao paulo
-16.71642484977056,-49.26696822737612,Budget-Regular,goiania
-10.712039651822504,-38.17767866309944,Budget-Regular,poco verde
-20.374072683597397,-40.30532998337161,Budget-Regular,vila velha
-23.590002908130888,-46.62410069455826,Budget-Regular,sao paulo
-25.583515022448136,-51.09859512870409,Budget-Regular,vitoria
-22.88494032001268,-43.55038559033989,Budget-Regular,rio de janeiro
-23.55572441224121,-46.52161348792487,Budget-Regular,sao paulo
-6.548064554885781,-42.25127145617813,Budget-Regular,varzea grande
-23.56976284096028,-46.65677240798665,Budget-Regular,sao paulo
-23.443673642102837,-46.55222227553523,Budget-Regular,guarulhos
-22.89971307208766,-42.9895236272342,Budget-Regular,niteroi
-30.02748908742571,-51.221771549541245,Budget-Regular,porto alegre
-23.180229756498715,-46.85773745019897,Budget-Regular,jundiai
-20.09482147183894,-51.09659273946854,Budget-Regular,tres lagoas
-29.921931538530487,-51.00026594379943,Budget-Regular,gravatai
-22.78456568674432,-43.29110747686178,Budget-Regular,duque de caxias
-20.32255173056015,-48.316795858627,Budget-Regular,guaira
-22.850430679575872,-47.071669269086456,Budget-Regular,campinas
-14.221024617359033,-42.78006679256768,Budget-Regular,guanambi
-20.29948099526813,-40.295279312809534,Budget-Regular,vitoria
-25.50935789064575,-49.16353387440136,Budget-Regular,sao jose dos pinhais
-19.90625324508045,-43.92317252137203,Budget-Regular,belo horizonte
-23.497770131056917,-46.31590179419777,Budget-Regular,suzano
-15.815328337961944,-47.98783770924069,Budget-Regular,brasilia
-22.33506570635925,-47.38206561948476,Budget-Regular,araras
-22.577944787526803,-47.42467423859377,Budget-Regular,limeira
-22.46406015015292,-44.43792725991119,Budget-Regular,resende
-8.045435320431045,-34.89461700360667,Budget-Regular,recife
-22.89903798723239,-43.19099682001268,Budget-Regular,rio de janeiro
-23.521612107132555,-46.45173418220901,Budget-Regular,sao paulo
-15.774815956743687,-48.0468055012082,Budget-Regular,brasilia
-23.650823946382037,-46.670710499451744,Budget-Regular,sao paulo
-23.980397919787656,-46.30457088447668,Budget-Regular,santos
-23.22230412572855,-45.88797225437128,Budget-Regular,sao jose dos campos
-23.4864404948641,-46.66821484401871,Budget-Regular,sao paulo
-23.180229756498715,-46.85773745019897,Budget-Regular,jundiai
-22.943344137606253,-47.07891662170351,Budget-Regular,campinas
-22.897542889850193,-49.62588476420329,Budget-Regular,santa cruz do rio pardo
-23.1408947463212,-45.77747070996593,Budget-Regular,sao jose dos campos
-21.29407401379749,-50.34295220346251,Budget-Regular,birigui
-22.984120204830045,-43.20837199952438,Budget-Regular,rio de janeiro
-19.947433295314173,-43.928925768249734,Budget-Regular,belo horizonte
-29.68112123553896,-51.10422496538651,Budget-Regular,novo hamburgo
-23.551167771856427,-46.56624658312654,Budget-Regular,sao paulo
-22.486701530671105,-44.078220114634384,Budget-Regular,volta redonda
-23.49652223430834,-46.79686039269302,Budget-Regular,osasco
-22.836436732168615,-43.2755566090658,Budget-Regular,rio de janeiro
-27.266976257526792,-48.765948598150246,Budget-Regular,canelinha
-1.4350490220441132,-48.4687608538578,Budget-Regular,belem
-29.75452832443038,-50.017691069847736,Budget-Regular,capao da canoa
-28.26409896435579,-52.43692479914594,Budget-Regular,passo fundo
-1.3107899999999404,-48.45849068508537,Budget-Regular,belem
-29.684071732021668,-53.81278270760001,Budget-Regular,santa maria
-22.015108296094645,-47.89069890764564,Budget-Regular,sao carlos
-23.58752807798937,-46.894395491927874,Budget-Regular,cotia
-24.976536072689957,-53.44503622566207,Budget-Regular,cascavel
-20.031060125768164,-49.40526672102189,Budget-Regular,paulo de faria
-22.90115858174156,-43.29857214876792,Budget-Regular,rio de janeiro
-23.579549413266776,-46.760906875526544,Budget-Regular,sao paulo
-9.958477545576638,-67.828796737997,Budget-Regular,rio branco
-22.88795678766813,-47.037514840680984,Budget-Regular,campinas
-3.723737405505152,-38.58929631196261,Budget-Regular,fortaleza
-23.033649429554913,-46.920105516840906,Budget-Regular,vinhedo
-29.1728405981404,-51.17181597407803,Budget-Regular,caxias do sul
-22.90272252790116,-43.21894824353424,Budget-Regular,rio de janeiro
-22.922355824860112,-43.24398668180498,Budget-Regular,rio de janeiro
-23.39851248542905,-46.75304297155057,Budget-Regular,sao paulo
-15.939435832571364,-50.14285866371175,Budget-Regular,goias
-23.34577710041851,-51.17130676461459,Budget-Regular,londrina
-23.659432129479463,-46.80205033902703,Budget-Regular,embu das artes
-3.723860787119866,-38.54195706633388,Budget-Regular,fortaleza
-12.926373114029886,-38.439559902544985,Budget-Regular,salvador
-28.505303390213143,-50.937910684642645,Budget-Regular,vacaria
-22.90462513266777,-47.05736599733853,Budget-Regular,campinas
-21.9725602790242,-46.795694051741215,Budget-Regular,sao joao da boa vista
-20.345054925832905,-40.32290935573903,Budget-Regular,vila velha
-27.399771320303053,-51.226497760529256,Budget-Regular,campos novos
-27.17419722811506,-51.493313122876835,Budget-Regular,herval d'oeste
-23.102086012767607,-47.22110027241139,Budget-Regular,indaiatuba
-23.631231677765612,-46.49590477892556,Budget-Regular,santo andre
-23.63655737356463,-46.63882852345775,Budget-Regular,sao paulo
-21.27537241391624,-50.33255050652044,Budget-Regular,birigui
-23.611663524150245,-46.681770121847734,Budget-Regular,sao paulo
-13.761234,-41.76946239421303,Budget-Regular,dom basilio
-21.680280267709847,-45.92160843709808,Budget-Regular,machado
-23.471096235143307,-46.63097740161001,Budget-Regular,sao paulo
-23.654474821816017,-46.639899465301006,Budget-Regular,sao paulo
-22.97891413015762,-43.19380009478331,Budget-Regular,rio de janeiro
-23.826968878700722,-46.11866655620633,Budget-Regular,bertioga
-23.121934192480794,-46.56036576688009,Budget-Regular,atibaia
-16.74860512892533,-49.29307578090344,Budget-Regular,aparecida de goiania
-23.689033178169645,-46.61606707408479,Budget-Regular,diadema
-23.561779395363267,-46.47581652435226,Budget-Regular,sao paulo
-22.96506096003805,-43.18290375590049,Budget-Regular,rio de janeiro
-27.487639404379976,-48.53004009983418,Budget-Regular,florianopolis
-15.613197573513617,-56.05197738617131,Budget-Regular,cuiaba
-12.286721336453995,-55.29664870547656,Budget-Regular,vera
-29.69368554157689,-51.23382991140509,Budget-Regular,portao
-23.96954523993056,-46.371917161879885,Budget-Regular,sao vicente
-19.222388389428883,-42.48805171449395,Budget-Regular,belo oriente
-7.773695510620832,-34.89835279961334,Budget-Regular,itapissuma
-23.281650267687155,-47.293252277396334,Budget-Regular,itu
-23.602318297665775,-46.54116110150616,Budget-Regular,sao paulo
-27.64164133179539,-52.257747981129874,Budget-Regular,erechim
-26.970039087924743,-48.63580202165099,Budget-Regular,balneario camboriu
-22.244021759247783,-43.704838079140345,Budget-Regular,valenca
-13.533376466934016,-40.15183237567301,Budget-Regular,itirucu
-22.936854813491813,-43.35996102505908,Budget-Regular,rio de janeiro
-15.592148162196253,-56.0852372782572,Budget-Regular,cuiaba
-23.505967344026324,-46.86762212637944,Budget-Regular,barueri
-20.27500485847408,-40.28553587880129,Budget-Regular,vitoria
-23.12219034693288,-45.711458617404325,Budget-Regular,cacapava
-23.53816275104938,-46.67683522468111,Budget-Regular,sao paulo
-26.903564987330235,-49.13662770299058,Budget-Regular,blumenau
-25.76621577893401,-49.72022327777802,Budget-Regular,lapa
-23.628945185838532,-46.7571575326506,Budget-Regular,sao paulo
-15.844322036240426,-48.02590214571617,Budget-Regular,brasilia
-29.949632453257383,-51.16924673075516,Budget-Regular,canoas
-20.3305362308763,-44.24008704441723,Budget-Regular,bonfim
-15.799814381522625,-47.93030100000001,Budget-Regular,brasilia
-25.344206998943765,-49.18323593909059,Budget-Regular,colombo
-23.77255875590049,-46.69475623431819,Budget-Regular,sao paulo
-23.63255548401663,-46.79763107285713,Budget-Regular,taboao da serra
-23.54149051515917,-46.55875027935824,Budget-Regular,sao paulo
-23.54866505912053,-46.51890829600668,Budget-Regular,sao paulo
-14.468654381928491,-48.45892788920529,Budget-Regular,niquelandia
-12.914856352684673,-38.431022491314685,Budget-Regular,salvador
-3.723737405505152,-38.58929631196261,Budget-Regular,fortaleza
-23.62357069747245,-46.68260227116394,Budget-Regular,sao paulo
-23.66428185651218,-46.69108104039464,Budget-Regular,sao paulo
-23.716239876526252,-46.779741816504696,Budget-Regular,sao paulo
-9.958477545576638,-67.828796737997,Budget-Regular,rio branco
-23.59208208710409,-46.30462202649456,Budget-Regular,suzano
-19.76863484125313,-47.91491123577529,Budget-Regular,uberaba
-28.263962774280397,-52.3933203143564,Budget-Regular,passo fundo
-23.54168503634312,-46.88038394879965,Budget-Regular,barueri
-23.654055903741376,-46.592718659116976,Budget-Regular,sao bernardo do campo
-1.3607272834138184,-48.39092888914455,Budget-Regular,ananindeua
-22.95640160921003,-43.19436326643208,Budget-Regular,rio de janeiro
-9.660839721217148,-35.72147276399994,Budget-Regular,maceio
-23.27596976431452,-47.27592574591717,Budget-Regular,itu
-22.942701178458105,-47.16072873827111,Budget-Regular,campinas
-27.908358229193187,-53.11590072095152,Budget-Regular,novo barreiro
-22.533177424719124,-55.72591171915679,Budget-Regular,ponta pora
-22.964288895954525,-43.402024304605,Budget-Regular,rio de janeiro
-28.783017300613224,-51.60930864778699,Budget-Regular,nova prata
-23.4218025,-46.4308065,Budget-Regular,guarulhos
-23.611509202750472,-46.737060562115914,Budget-Regular,sao paulo
-23.55971076646229,-46.830354546046344,Budget-Regular,carapicuiba
-15.834029628169244,-47.98286694352821,Budget-Regular,brasilia
-23.597977631686824,-46.680675694702494,Budget-Regular,sao paulo
-21.73694740576496,-43.33512349624909,Budget-Regular,juiz de fora
-23.99741603360746,-46.42226107278431,Budget-Regular,praia grande
-27.589321906197647,-48.52212360618027,Budget-Regular,florianopolis
-23.568143647786982,-46.66117892867444,Budget-Regular,sao paulo
-21.15508861476428,-47.80350926309952,Budget-Regular,ribeirao preto
-29.75452832443038,-50.017691069847736,Budget-Regular,capao da canoa
-23.724048616059182,-46.56963796762254,Budget-Regular,sao bernardo do campo
-20.7940083415249,-40.810693136752334,Budget-Regular,iconha
-29.17130070045897,-51.2326575,Budget-Regular,caxias do sul
-22.802320737543184,-47.20403845683539,Budget-Regular,sumare
-23.5827745037509,-46.6204825896474,Budget-Regular,sao paulo
-5.86348983430754,-35.19634444158207,Budget-Regular,natal
-29.77983589474371,-51.149289923701744,Budget-Regular,sao leopoldo
-23.556877800743933,-46.93993487311839,Budget-Regular,itapevi
-19.74088541741059,-45.2564896750905,Budget-Regular,bom despacho
-23.614353398003328,-46.65185645053088,Budget-Regular,sao paulo
-20.03560403606659,-44.140318215754,Budget-Regular,sarzedo
-23.9552663782965,-46.33825949705917,Budget-Regular,santos
-19.819046636715825,-41.44048487615052,Budget-Regular,mutum
-23.83394350350837,-46.81523885752993,Budget-Regular,embu-guacu
-7.142811779069782,-34.88815056119799,Budget-Regular,joao pessoa
-22.952966315183264,-47.000752404611255,Budget-Regular,valinhos
-21.6736142894858,-49.75706520613485,Budget-Regular,lins
-23.643885489583987,-46.547049492057425,Budget-Regular,santo andre
-25.669302958763204,-53.80729151689831,Budget-Regular,capanema
-23.683053826002467,-47.00803215070117,Budget-Regular,cotia
-23.55715469123798,-46.87643190787361,Budget-Regular,jandira
-24.179855538627187,-46.79049637055164,Budget-Regular,itanhaem
-7.018609340998539,-37.28333365379951,Budget-Regular,patos
-9.958477545576638,-67.828796737997,Budget-Regular,rio branco
-22.92356707409551,-43.21262803260434,Budget-Regular,rio de janeiro
-22.889292569248084,-47.10872145712385,Budget-Regular,campinas
-18.144505237048826,-48.56249913257149,Budget-Regular,corumbaiba
-23.491037236886143,-46.68182116763805,Budget-Regular,sao paulo
-22.608837843343917,-45.183750281691275,Budget-Regular,piquete
-25.577468002117826,-49.62871688299001,Budget-Regular,balsa nova
-23.50446563516361,-46.73614982548012,Budget-Regular,sao paulo
-22.930150408703312,-46.27575295079885,Budget-Regular,joanopolis
-23.462738015263444,-46.545502416180966,Budget-Regular,guarulhos
-15.869375107362702,-50.86742383886169,Budget-Regular,jussara
-15.776146452495912,-47.88632249999999,Budget-Regular,brasilia
-22.958491500000004,-42.98904225000001,Budget-Regular,marica
-21.023599742195675,-43.41146885896039,Budget-Regular,alto rio doce
